z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.2521387079732,-2.220446049250313e-16,0.00014475018917271517,0.06900552362788
0.2531482445254,0.0,0.00014549973582250915,0.06900527841218
0.2541585950161,0.0,0.00014625330592510735,0.06900503252188
0.2551697601017,0.0,0.0001470109260549091,0.06900478595487
0.2561817404389,0.0,0.00014777262314187283,0.06900453870903
0.257194536685,2.220446049250313e-16,0.00014853842441679005,0.06900429078225
0.2582081494979,0.0,0.00014930835747824618,0.06900404217237
0.2592225795359,0.0,0.00015008245015621954,0.06900379287724
0.2602378274578,0.0,0.00015086073058318412,0.06900354289468
0.2612538939232,0.0,0.0001516432273288422,0.06900329222251
0.2622707795919,0.0,0.0001524299693044903,0.06900304085852
